check_number,initial_status,indexing_status,is_deleted,page_number,row_number
231391,AR Check Failed,AR Check Failed,0,8,3,
231391,AR Check Failed,AR Check Failed,0,8,4,
231391,AR Check Failed,AR Check Failed,0,8,5,
231391,AR Check Failed,AR Check Failed,0,8,6,
231391,AR Check Failed,AR Check Failed,0,8,7,
231391,AR Check Failed,AR Check Failed,0,8,8,
231391,AR Check Failed,AR Check Failed,0,8,9,
231391,AR Check Failed,AR Check Failed,0,8,10,
231391,AR Check Failed,AR Check Failed,0,8,11,
231391,AR Check Failed,AR Check Failed,0,8,12,
231391,AR Check Failed,AR Check Failed,0,8,13,
321995,AR Check Failed,AR Check Failed,0,3,4,
321995,AR Check Failed,AR Check Failed,0,3,5,
321995,AR Check Failed,AR Check Failed,0,3,6,
0000145764,AR Check Failed,AR Check Failed,0,3,2,
0000145764,AR Check Failed,AR Check Failed,0,3,3,
0000145764,AR Check Failed,AR Check Failed,0,3,4,
0000171185,AR Check Failed,AR Check Failed,0,3,1,
0000171185,AR Check Failed,AR Check Failed,0,3,2,
0000171185,AR Check Failed,AR Check Failed,0,3,3,
0000171185,AR Check Failed,AR Check Failed,0,3,4,
0000171185,AR Check Failed,AR Check Failed,0,3,5,
0000171185,AR Check Failed,AR Check Failed,0,3,6,
0000171185,AR Check Failed,AR Check Failed,0,3,7,
0000171185,AR Check Failed,AR Check Failed,0,3,8,
170584,AR Check Failed,AR Check Failed,0,3,3,
170584,AR Check Failed,AR Check Failed,0,3,4,
0000001239,AR Check Failed,AR Check Failed,0,3,3,
0000001239,AR Check Failed,AR Check Failed,0,3,4,
00647318,AR Check Failed,AR Check Failed,0,3,4,
00647318,AR Check Failed,AR Check Failed,0,3,5,
00647318,AR Check Failed,AR Check Failed,0,3,6,
48936,AR Check Failed,AR Check Failed,0,3,3,
48936,AR Check Failed,AR Check Failed,0,3,4,
48936,AR Check Failed,AR Check Failed,0,3,5,
48936,AR Check Failed,AR Check Failed,0,3,6,
48936,AR Check Failed,AR Check Failed,0,3,7,
00542966,AR Check Failed,AR Check Failed,0,3,4,
00542966,AR Check Failed,AR Check Failed,0,3,5,
00542966,AR Check Failed,AR Check Failed,0,3,6,
00542966,AR Check Failed,AR Check Failed,0,3,7,
0657626,AR Check Failed,AR Check Failed,1,2,4,
0657626,AR Check Failed,AR Check Failed,0,3,4,
0657626,AR Check Failed,AR Check Failed,0,3,5,
0657626,AR Check Failed,AR Check Failed,0,3,6,
0657626,AR Check Failed,AR Check Failed,0,3,7,
0657626,AR Check Failed,AR Check Failed,0,3,8,
0657626,AR Check Failed,AR Check Failed,0,3,9,
0657626,AR Check Failed,AR Check Failed,0,3,10,
029930,AR Check Failed,AR Check Failed,0,3,3,
029930,AR Check Failed,AR Check Failed,0,3,4,
029930,AR Check Failed,AR Check Failed,0,3,5,
029930,AR Check Failed,AR Check Failed,0,3,6,
029930,AR Check Failed,AR Check Failed,0,3,7,
029930,AR Check Failed,AR Check Failed,0,3,8,
307745,AR Check Failed,AR Check Failed,0,3,3,
307745,AR Check Failed,AR Check Failed,0,3,4,
307745,AR Check Failed,AR Check Failed,0,3,5,
000014370,AR Check Failed,AR Check Failed,0,3,2,
000014370,AR Check Failed,AR Check Failed,0,3,3,
000014370,AR Check Failed,AR Check Failed,0,3,4,
001251,AR Check Failed,AR Check Failed,0,3,3,
001251,AR Check Failed,AR Check Failed,0,3,4,
001251,AR Check Failed,AR Check Failed,0,3,5,
00677238,AR Check Failed,AR Check Failed,0,3,6,
00677238,AR Check Failed,AR Check Failed,0,3,7,
00677238,AR Check Failed,AR Check Failed,0,3,8,
00677238,AR Check Failed,AR Check Failed,0,3,9,
00677238,AR Check Failed,AR Check Failed,0,3,10,
00677238,AR Check Failed,AR Check Failed,0,3,11,
00677238,AR Check Failed,AR Check Failed,0,3,12,
00677238,AR Check Failed,AR Check Failed,0,3,13,
00677238,AR Check Failed,AR Check Failed,0,3,14,
311906,AR Check Failed,AR Check Failed,0,3,3,
311906,AR Check Failed,AR Check Failed,0,3,4,
070827,AR Check Failed,AR Check Failed,0,3,2,
070827,AR Check Failed,AR Check Failed,0,3,3,
070827,AR Check Failed,AR Check Failed,0,3,4,
030068,AR Check Failed,AR Check Failed,0,3,2,
030068,AR Check Failed,AR Check Failed,0,3,3,
030068,AR Check Failed,AR Check Failed,0,3,4,
030068,AR Check Failed,AR Check Failed,0,3,5,
055878,AR Check Failed,AR Check Failed,0,3,2,
055878,AR Check Failed,AR Check Failed,0,3,3,
055878,AR Check Failed,AR Check Failed,0,3,4,
055878,AR Check Failed,AR Check Failed,0,3,5,
105265,AR Check Failed,AR Check Failed,0,3,1,
105265,AR Check Failed,AR Check Failed,0,3,2,
311808,AR Check Failed,AR Check Failed,0,3,3,
311808,AR Check Failed,AR Check Failed,0,3,4,
311808,AR Check Failed,AR Check Failed,0,3,5,
311808,AR Check Failed,AR Check Failed,0,3,6,
10002952,AR Check Failed,AR Check Failed,0,3,2,
10002952,AR Check Failed,AR Check Failed,0,3,3,
10002952,AR Check Failed,AR Check Failed,0,3,4,
005930,Customer Master not found,Customer Master not found,0,2,2,
095629,Customer Master not found,Customer Master not found,0,3,3,
002145,Customer Master not found,Customer Master not found,0,2,1,
042712,Customer Master not found,Customer Master not found,0,3,2,
042712,Customer Master not found,Customer Master not found,0,3,3,
000011329,Customer Master not found,Customer Master not found,0,3,4,
000011329,Customer Master not found,Customer Master not found,0,3,5,
330122,Customer Master not found,Customer Master not found,0,3,4,
330122,Customer Master not found,Customer Master not found,0,3,5,
330122,Customer Master not found,Customer Master not found,0,3,6,
330122,Customer Master not found,Customer Master not found,0,3,7,
04710128,Customer Master not found,Customer Master not found,0,3,3,
04710128,Customer Master not found,Customer Master not found,0,3,4,
0000048888,Customer Master not found,Customer Master not found,0,3,2,
058302,Customer Master not found,Customer Master not found,0,3,1,
1019821,Customer Master not found,Customer Master not found,0,3,5,
791638,Customer Master not found,Customer Master not found,0,3,1,
791638,Customer Master not found,Customer Master not found,0,3,2,
124269,Customer Master not found,Customer Master not found,0,3,5,
008204,Customer Master not found,Customer Master not found,0,3,3,
008204,Customer Master not found,Customer Master not found,0,3,4,
610349,Customer Master not found,Customer Master not found,0,3,7,
610349,Customer Master not found,Customer Master not found,0,3,8,
173861,Customer Master not found,Customer Master not found,0,3,3,
173861,Customer Master not found,Customer Master not found,0,3,4,
000174428,Customer Master not found,Customer Master not found,0,3,3,
014619,Customer Master not found,Customer Master not found,0,3,1,
014619,Customer Master not found,Customer Master not found,0,3,2,
001654,Customer Master not found,Customer Master not found,0,3,3,
005583,Customer Master not found,Customer Master not found,0,3,3,
000419,Customer Master not found,Customer Master not found,0,3,3,
004065,Customer Master not found,Customer Master not found,0,3,4,
0100134751,Customer Master not found,Customer Master not found,0,3,2,
1712784,Customer Master not found,Customer Master not found,0,3,4,
103025,Customer Master not found,Customer Master not found,0,3,5,
980186,Customer Master not found,Customer Master not found,0,3,4,
70122176,Customer Master not found,Customer Master not found,0,3,5,
70122176,Customer Master not found,Customer Master not found,0,3,6,
70122176,Customer Master not found,Customer Master not found,0,3,7,
70122176,Customer Master not found,Customer Master not found,0,3,8,
00144026,Customer Master not found,Customer Master not found,0,3,6,
215485,Customer Master not found,Customer Master not found,0,3,3,
231070,Customer Master not found,Customer Master not found,0,3,8,
231070,Customer Master not found,Customer Master not found,0,3,9,
231070,Customer Master not found,Customer Master not found,1,3,10,
005311,Customer Master not found,Customer Master not found,0,3,3,
0011887,Recognized - Validation Failed,Recognized - Validation Failed,0,2,7,
0011887,Recognized - Validation Failed,Recognized - Validation Failed,0,2,8,
0011887,Recognized - Validation Failed,Recognized - Validation Failed,0,2,9,
14045,Recognized - Validation Failed,Recognized - Validation Failed,0,2,3,
010608,Recognized - Validation Failed,Recognized - Validation Failed,0,3,4,
010608,Recognized - Validation Failed,Recognized - Validation Failed,0,3,5,
010608,Recognized - Validation Failed,Recognized - Validation Failed,0,3,6,
009268,Recognized - Validation Failed,Recognized - Validation Failed,0,3,2,
009268,Recognized - Validation Failed,Recognized - Validation Failed,0,3,3,
009268,Recognized - Validation Failed,Recognized - Validation Failed,0,3,4,
009268,Recognized - Validation Failed,Recognized - Validation Failed,0,3,5,
009268,Recognized - Validation Failed,Recognized - Validation Failed,0,3,6,
009268,Recognized - Validation Failed,Recognized - Validation Failed,0,3,7,
009268,Recognized - Validation Failed,Recognized - Validation Failed,0,3,8,
009268,Recognized - Validation Failed,Recognized - Validation Failed,0,3,9,
009268,Recognized - Validation Failed,Recognized - Validation Failed,0,3,10,
009268,Recognized - Validation Failed,Recognized - Validation Failed,0,3,11,
001099,Recognized - Validation Failed,Recognized - Validation Failed,0,2,8,
001099,Recognized - Validation Failed,Recognized - Validation Failed,0,3,2,
001099,Recognized - Validation Failed,Recognized - Validation Failed,0,3,3,
001099,Recognized - Validation Failed,Recognized - Validation Failed,0,3,4,
017785,Recognized - Validation Failed,Recognized - Validation Failed,0,3,3,
45813862,Recognized - Validation Failed,Recognized - Validation Failed,0,3,0,
32804826,Recognized - Validation Failed,Recognized - Validation Failed,0,4,12,
32804826,Recognized - Validation Failed,Recognized - Validation Failed,0,4,15,
32804826,Recognized - Validation Failed,Recognized - Validation Failed,0,4,20,
32804826,Recognized - Validation Failed,Recognized - Validation Failed,0,4,23,
109252,Recognized - Validation Failed,Recognized - Validation Failed,0,3,2,
007406,Recognized - Validation Failed,Recognized - Validation Failed,0,3,6,
007406,Recognized - Validation Failed,Recognized - Validation Failed,0,3,14,
000100812,Recognized - Validation Failed,Recognized - Validation Failed,0,3,2,
000100812,Recognized - Validation Failed,Recognized - Validation Failed,1,3,3,
85591713,Recognized - Validation Failed,Recognized - Validation Failed,0,3,4,
086258,Recognized - Validation Failed,Recognized - Validation Failed,0,3,5,
086258,Recognized - Validation Failed,Recognized - Validation Failed,0,3,6,
086258,Recognized - Validation Failed,Recognized - Validation Failed,0,3,7,
086258,Recognized - Validation Failed,Recognized - Validation Failed,0,3,8,
086258,Recognized - Validation Failed,Recognized - Validation Failed,0,4,5,
086258,Recognized - Validation Failed,Recognized - Validation Failed,0,4,6,
086258,Recognized - Validation Failed,Recognized - Validation Failed,0,4,7,
086258,Recognized - Validation Failed,Recognized - Validation Failed,0,4,8,
086258,Recognized - Validation Failed,Recognized - Validation Failed,0,4,9,
086258,Recognized - Validation Failed,Recognized - Validation Failed,0,4,10,
086258,Recognized - Validation Failed,Recognized - Validation Failed,0,4,11,
086258,Recognized - Validation Failed,Recognized - Validation Failed,0,4,12,
086258,Recognized - Validation Failed,Recognized - Validation Failed,0,4,13,
086258,Recognized - Validation Failed,Recognized - Validation Failed,0,4,14,
086258,Recognized - Validation Failed,Recognized - Validation Failed,0,4,15,
086258,Recognized - Validation Failed,Recognized - Validation Failed,0,4,16,
000001095,Success,Success,0,2,2,
034422,Success,Success,0,2,2,
11335,Success,Success,0,2,3,
002046,Success,Success,0,2,2,
002845,Success,Success,0,2,3,
004003,Success,Success,0,2,3,
267953,Success,Success,0,2,4,
267953,Success,Success,0,2,5,
067677,Success,Success,0,2,4,
0084649,Success,Success,0,2,3,
009496,Success,Success,1,3,3,
076072,Success,Success,0,2,2,
076359,Success,Success,0,3,3,
002848,Success,Success,0,2,2,
372745,Success,Success,0,2,3,
017800,Success,Success,0,2,3,
000149513,Success,Success,0,2,2,
020489,Success,Success,0,2,2,
001441,Success,Success,0,2,3,
044131,Success,Success,0,2,3,
024775,Success,Success,0,2,3,
013184,Success,Success,0,2,3,
006223,Success,Success,0,2,3,
002462,Success,Success,0,2,2,
144854,Success,Success,0,2,4,
089688,Success,Success,0,2,3,
010386,Success,Success,0,2,3,
086047,Success,Success,0,3,2,
121220,Success,Success,0,2,3,
023603,Success,Success,0,2,3,
027337,Success,Success,0,2,2,
101389,Success,Success,0,2,4,
101389,Success,Success,0,2,5,
012497,Success,Success,0,2,3,
0001818,Success,Success,0,2,3,
136745,Success,Success,0,2,3,
136745,Success,Success,0,2,4,
230962,Success,Success,0,3,3,
230962,Success,Success,0,3,4,
000103206,Success,Success,0,3,2,
004184,Success,Success,0,3,3,
004184,Success,Success,0,3,4,
004184,Success,Success,0,3,5,
004184,Success,Success,0,3,6,
00047775,Success,Success,0,3,3,
037085,Success,Success,1,2,3,
037085,Success,Success,0,3,2,
008979,Success,Success,0,3,3,
135010,Success,Success,0,3,2,
135010,Success,Success,0,3,3,
30258687,Success,Success,0,3,2,
30258687,Success,Success,0,3,3,
021506,Success,Success,0,3,3,
00616467,Success,Success,0,3,9,
109909,Success,Success,0,3,3,
002137,Success,Success,0,3,3,
002137,Success,Success,0,3,4,
002137,Success,Success,0,3,5,
02478,Success,Success,0,3,3,
02478,Success,Success,0,3,4,
062965,Success,Success,1,2,5,
062965,Success,Success,0,3,3,
000000630,Success,Success,0,3,2,
1125739,Success,Success,0,3,5,
144928,Success,Success,0,4,3,
17710352,Success,Success,1,2,5,
17710352,Success,Success,0,3,2,
5314209,Success,Success,0,3,10,
000000168,Success,Success,0,3,2,
000000168,Success,Success,0,3,3,
001168,Success,Success,0,3,2,
005180,Success,Success,0,3,3,
091746,Success,Success,0,3,4,
3464732,Success,Success,0,3,2,
034932,Success,Success,0,3,3,
009834,Success,Success,0,3,4,
151633,Success,Success,0,3,2,
221589,Success,Success,0,3,1,
0062454765,Success,Success,0,3,10,
100344,Success,Success,0,3,2,
005443,Success,Success,0,3,3,
000027846,Success,Success,0,3,3,
013839,Success,Success,0,3,2,
00797354,Success,Success,0,3,4,
00797204,Success,Success,0,3,4,
00797204,Success,Success,0,3,5,
00001612,Success,Success,0,3,5,
098487,Success,Success,0,3,3,
001903,Success,Success,0,3,1,
252897,Success,Success,1,2,4,
252897,Success,Success,0,3,3,
252897,Success,Success,0,3,4,
184046,Success,Success,0,3,3,
014297,Success,Success,0,3,2,
000112023,Success,Success,0,3,1,
0002723,Success,Success,1,2,4,
0002723,Success,Success,0,3,4,
0002723,Success,Success,0,3,5,
0002723,Success,Success,1,3,6,
02784897,Success,Success,0,3,6,
014792,Success,Success,0,3,3,
028605,Success,Success,0,3,4,
004003253,Success,Success,0,3,2,
020814,Success,Success,0,3,4,
020814,Success,Success,0,3,5,
020814,Success,Success,0,3,6,
031654,Success,Success,0,3,3,
031654,Success,Success,0,3,4,
021779,Success,Success,0,3,3,
021779,Success,Success,0,3,4,
021779,Success,Success,0,3,5,
021779,Success,Success,0,3,6,
024453,Success,Success,0,3,3,
024453,Success,Success,1,4,3,
0000252366,Success,Success,0,3,19,
001989,Success,Success,0,3,2,
077851,Success,Success,0,3,5,
129432,Success,Success,0,3,3,
062627,Success,Success,1,2,8,
062627,Success,Success,0,3,3,
7937,Success,Success,0,3,3,
001631,Success,Success,0,3,3,
001631,Success,Success,1,4,3,
001006,Success,Success,0,3,3,
0000331516,Success,Success,0,3,1,
001691,Success,Success,0,3,3,
016469,Success,Success,0,3,2,
6906,Success,Success,0,3,3,
087656,Success,Success,0,3,3,
00100881,Success,Success,0,3,3,
181755,Success,Success,0,3,2,
024225,Success,Success,0,3,3,
000217551,Success,Success,0,3,2,
0021650962,Success,Success,0,3,3,
492510,Success,Success,0,3,2,
013190,Success,Success,0,3,2,
181088,Success,Success,0,3,5,
1030365,Success,Success,0,3,4,
000030401,Success,Success,0,3,2,
000030401,Success,Success,0,3,3,
000030401,Success,Success,0,3,4,
000030401,Success,Success,0,3,5,
000030401,Success,Success,0,3,6,
001293,Success,Success,0,3,3,
215506,Success,Success,0,3,3,
000130152,Success,Success,0,3,6,
00519582,Success,Success,0,3,6,
00519582,Success,Success,0,3,7,
0553698,Success,Success,0,3,5,
021304,Success,Success,0,3,3,
140367795,Success,Success,0,3,7,
140367795,Success,Success,0,3,8,
140367795,Success,Success,0,3,9,
1473214,Success,Success,0,3,3,
00676051,Success,Success,0,3,5,
025578,Success,Success,0,3,3,
100421,Success,Success,0,3,2,
100421,Success,Success,0,3,3,
00006133,Success,Success,0,3,1,
00002109,Success,Success,0,3,5,
000000634,Success,Success,0,3,2,
000000634,Success,Success,0,3,3,
052850,Success,Success,0,3,2,
040589,Success,Success,0,3,1,
040589,Success,Success,0,3,2,
001429,Success,Success,0,3,2,
170401361,Success,Success,0,3,9,
000026229,Success,Success,0,3,2,
1018362,Success,Success,0,3,4,
4068851,Success,Success,0,3,6,
4068851,Success,Success,0,3,7,
4068851,Success,Success,1,6,20,
4068851,Success,Success,1,6,21,
4068851,Success,Success,1,6,22,
4068851,Success,Success,1,8,17,
10002961,Success,Success,0,3,2,
00109247,Success,Success,0,3,3,
376843,Success,Success,0,3,2,
390302,Success,Success,0,3,4,
215472,Success,Success,0,3,3,
215496,Success,Success,0,3,3,
215493,Success,Success,0,3,3,
060523,Success,Success,0,3,1,
